Video name,Date recorded,Treatment,Screenshot order,Pre or post,Screenshot time,Quadrat,# Non-rheotactic,Total # fish,Proportion fish non-rheotactic,Observer
GOPR1694,8/1/15,Krill odor (med),14,pre,1:10,2,4,32,0.125,KO
GOPR1694,8/1/15,Krill odor (med),15,pre,1:15,4,6,44,0.136363636,KO
GOPR1694,8/1/15,Krill odor (med),16,pre,1:20,4,3,41,0.073170732,KO
GOPR1694,8/1/15,Krill odor (med),17,pre,1:25,2,4,42,0.095238095,KO
GOPR1694,8/1/15,Krill odor (med),18,pre,1:30,3,5,44,0.113636364,KO
GOPR1694,8/1/15,Krill odor (med),19,pre,1:35,1,2,38,0.052631579,KO
GOPR1694,8/1/15,Krill odor (med),20,pre,1:40,1,8,41,0.195121951,KO
GOPR1694,8/1/15,Krill odor (med),21,pre,1:45,3,9,55,0.163636364,KO
GOPR1694,8/1/15,Krill odor (med),22,pre,1:50,1,0,31,0,KO
GOPR1694,8/1/15,Krill odor (med),23,pre,1:55,1,17,53,0.320754717,KO
GOPR1694,8/1/15,Krill odor (med),24,pre,2:00,2,1,24,0.041666667,KO
GOPR1694,8/1/15,Krill odor (med),25,post,2:05,1,15,47,0.319148936,KO
GOPR1694,8/1/15,Krill odor (med),26,post,2:10,1,17,44,0.386363636,KO
GOPR1694,8/1/15,Krill odor (med),27,post,2:15,1,6,39,0.153846154,KO
GOPR1694,8/1/15,Krill odor (med),28,post,2:20,3,8,54,0.148148148,KO
GOPR1694,8/1/15,Krill odor (med),29,post,2:25,2,4,29,0.137931034,KO
GOPR1694,8/1/15,Krill odor (med),30,post,2:30,4,5,50,0.1,KO
GOPR1694,8/1/15,Krill odor (med),31,post,2:35,3,21,54,0.388888889,KO
GOPR1694,8/1/15,Krill odor (med),32,post,2:40,2,5,29,0.172413793,KO
GOPR1694,8/1/15,Krill odor (med),33,post,2:45,1,14,22,0.636363636,KO
GOPR1694,8/1/15,Krill odor (med),34,post,2:50,2,0,1,0,KO
GOPR1694,8/1/15,Krill odor (med),35,post,2:55,2,0,1,0,KO
GOPR1694,8/1/15,Krill odor (med),36,post,3:00,1,31,33,0.939393939,KO
GOPR1694,8/1/15,Krill odor (med),37,post,3:05,1,40,64,0.625,KO
GOPR1694,8/1/15,Krill odor (med),38,post,3:10,2,5,9,0.555555556,KO
GOPR1694,8/1/15,Krill odor (med),39,post,3:15,3,35,72,0.486111111,KO
GOPR1694,8/1/15,Krill odor (med),40,post,3:20,3,25,63,0.396825397,KO
GOPR1694,8/1/15,Krill odor (med),41,post,3:25,4,7,25,0.28,KO
GOPR1694,8/1/15,Krill odor (med),42,post,3:30,2,1,3,0.333333333,KO
GOPR1694,8/1/15,Krill odor (med),43,post,3:35,1,71,108,0.657407407,KO
GOPR1694,8/1/15,Krill odor (med),44,post,3:40,2,1,4,0.25,KO
GOPR1694,8/1/15,Krill odor (med),45,post,3:45,2,4,14,0.285714286,KO
GOPR1697,8/1/15,Clean Plastic (med),9,pre,0:45,1,7,78,0.08974359,KO
GOPR1697,8/1/15,Clean Plastic (med),10,pre,0:50,4,3,22,0.136363636,KO
GOPR1697,8/1/15,Clean Plastic (med),11,pre,0:55,2,2,21,0.095238095,KO
GOPR1697,8/1/15,Clean Plastic (med),12,pre,1:00,1,6,48,0.125,KO
GOPR1697,8/1/15,Clean Plastic (med),13,pre,1:05,1,8,43,0.186046512,KO
GOPR1697,8/1/15,Clean Plastic (med),14,pre,1:10,4,5,40,0.125,KO
GOPR1697,8/1/15,Clean Plastic (med),15,pre,1:15,1,16,51,0.31372549,KO
GOPR1697,8/1/15,Clean Plastic (med),16,pre,1:20,2,3,22,0.136363636,KO
GOPR1697,8/1/15,Clean Plastic (med),17,pre,1:25,4,3,41,0.073170732,KO
GOPR1697,8/1/15,Clean Plastic (med),18,pre,1:30,1,16,46,0.347826087,KO
GOPR1697,8/1/15,Clean Plastic (med),19,pre,1:35,3,4,45,0.088888889,KO
GOPR1697,8/1/15,Clean Plastic (med),20,pre,1:40,3,6,44,0.136363636,KO
GOPR1697,8/1/15,Clean Plastic (med),21,pre,1:45,1,9,51,0.176470588,KO
GOPR1697,8/1/15,Clean Plastic (med),22,pre,1:50,2,7,41,0.170731707,KO
GOPR1697,8/1/15,Clean Plastic (med),23,pre,1:55,4,1,46,0.02173913,KO
GOPR1697,8/1/15,Clean Plastic (med),24,pre,2:00,4,3,43,0.069767442,KO
GOPR1697,8/1/15,Clean Plastic (med),25,post,2:05,3,7,60,0.116666667,KO
GOPR1697,8/1/15,Clean Plastic (med),26,post,2:10,2,2,14,0.142857143,KO
GOPR1697,8/1/15,Clean Plastic (med),27,post,2:15,1,27,56,0.482142857,KO
GOPR1697,8/1/15,Clean Plastic (med),28,post,2:20,2,2,8,0.25,KO
GOPR1697,8/1/15,Clean Plastic (med),29,post,2:25,1,11,41,0.268292683,KO
GOPR1697,8/1/15,Clean Plastic (med),30,post,2:30,3,3,35,0.085714286,KO
GOPR1697,8/1/15,Clean Plastic (med),31,post,2:35,4,6,46,0.130434783,KO
GOPR1697,8/1/15,Clean Plastic (med),32,post,2:40,1,13,52,0.25,KO
GOPR1697,8/1/15,Clean Plastic (med),33,post,2:45,4,4,48,0.083333333,KO
GOPR1697,8/1/15,Clean Plastic (med),34,post,2:50,4,7,47,0.14893617,KO
GOPR1697,8/1/15,Clean Plastic (med),35,post,2:55,4,5,39,0.128205128,KO
GOPR1697,8/1/15,Clean Plastic (med),36,post,3:00,4,6,47,0.127659574,KO
GOPR1697,8/1/15,Clean Plastic (med),37,post,3:05,4,6,56,0.107142857,KO
GOPR1697,8/1/15,Clean Plastic (med),38,post,3:10,1,18,47,0.382978723,KO
GOPR1697,8/1/15,Clean Plastic (med),39,post,3:15,1,16,47,0.340425532,KO
GOPR1697,8/1/15,Clean Plastic (med),40,post,3:20,1,23,41,0.56097561,KO
GOPR1697,8/1/15,Clean Plastic (med),41,post,3:25,4,8,41,0.195121951,KO
GOPR1697,8/1/15,Clean Plastic (med),42,post,3:30,3,19,47,0.404255319,KO
GOPR1697,8/1/15,Clean Plastic (med),43,post,3:35,4,4,33,0.121212121,KO
GOPR1697,8/1/15,Clean Plastic (med),44,post,3:40,3,16,43,0.372093023,KO
GOPR1697,8/1/15,Clean Plastic (med),45,post,3:45,1,18,41,0.43902439,KO
GOPR1700,8/1/15,Clean Plastic (high),9,pre,0:45,4,11,66,0.166666667,KO
GOPR1700,8/1/15,Clean Plastic (high),10,pre,0:50,3,4,51,0.078431373,KO
GOPR1700,8/1/15,Clean Plastic (high),11,pre,0:55,4,6,54,0.111111111,KO
GOPR1700,8/1/15,Clean Plastic (high),12,pre,1:00,2,11,25,0.44,KO
GOPR1700,8/1/15,Clean Plastic (high),13,pre,1:05,2,12,32,0.375,KO
GOPR1700,8/1/15,Clean Plastic (high),14,pre,1:10,3,4,44,0.090909091,KO
GOPR1700,8/1/15,Clean Plastic (high),15,pre,1:15,3,4,35,0.114285714,KO
GOPR1700,8/1/15,Clean Plastic (high),16,pre,1:20,4,4,36,0.111111111,KO
GOPR1700,8/1/15,Clean Plastic (high),17,pre,1:25,3,2,38,0.052631579,KO
GOPR1700,8/1/15,Clean Plastic (high),18,pre,1:30,3,1,38,0.026315789,KO
GOPR1700,8/1/15,Clean Plastic (high),19,pre,1:35,3,5,33,0.151515152,KO
GOPR1700,8/1/15,Clean Plastic (high),20,pre,1:40,2,13,54,0.240740741,KO
GOPR1700,8/1/15,Clean Plastic (high),21,pre,1:45,1,4,37,0.108108108,KO
GOPR1700,8/1/15,Clean Plastic (high),22,pre,1:50,3,1,45,0.022222222,KO
GOPR1700,8/1/15,Clean Plastic (high),23,pre,1:55,3,3,37,0.081081081,KO
GOPR1700,8/1/15,Clean Plastic (high),24,pre,2:00,2,7,42,0.166666667,KO
GOPR1700,8/1/15,Clean Plastic (high),25,post,2:05,4,5,35,0.142857143,KO
GOPR1700,8/1/15,Clean Plastic (high),26,post,2:10,1,15,52,0.288461538,KO
GOPR1700,8/1/15,Clean Plastic (high),27,post,2:15,2,6,23,0.260869565,KO
GOPR1700,8/1/15,Clean Plastic (high),28,post,2:20,1,18,64,0.28125,KO
GOPR1700,8/1/15,Clean Plastic (high),29,post,2:25,2,6,18,0.333333333,KO
GOPR1700,8/1/15,Clean Plastic (high),30,post,2:30,3,8,46,0.173913043,KO
GOPR1700,8/1/15,Clean Plastic (high),31,post,2:35,4,11,42,0.261904762,KO
GOPR1700,8/1/15,Clean Plastic (high),32,post,2:40,2,1,41,0.024390244,KO
GOPR1700,8/1/15,Clean Plastic (high),33,post,2:45,1,10,60,0.166666667,KO
GOPR1700,8/1/15,Clean Plastic (high),34,post,2:50,1,18,62,0.290322581,KO
GOPR1700,8/1/15,Clean Plastic (high),35,post,2:55,3,6,33,0.181818182,KO
GOPR1700,8/1/15,Clean Plastic (high),36,post,3:00,2,7,36,0.194444444,KO
GOPR1700,8/1/15,Clean Plastic (high),37,post,3:05,4,2,22,0.090909091,KO
GOPR1700,8/1/15,Clean Plastic (high),38,post,3:10,3,5,32,0.15625,KO
GOPR1700,8/1/15,Clean Plastic (high),39,post,3:15,3,5,26,0.192307692,KO
GOPR1700,8/1/15,Clean Plastic (high),40,post,3:20,4,9,57,0.157894737,KO
GOPR1700,8/1/15,Clean Plastic (high),41,post,3:25,1,14,35,0.4,KO
GOPR1700,8/1/15,Clean Plastic (high),42,post,3:30,1,12,27,0.444444444,KO
GOPR1700,8/1/15,Clean Plastic (high),43,post,3:35,3,6,39,0.153846154,KO
GOPR1700,8/1/15,Clean Plastic (high),44,post,3:40,3,11,46,0.239130435,KO
GOPR1700,8/1/15,Clean Plastic (high),45,post,3:45,4,2,36,0.055555556,KO
GOPR1705,8/1/15,Bf Plastic (high),9,pre,0:45,4,0,39,0,KO
GOPR1705,8/1/15,Bf Plastic (high),10,pre,0:50,1,18,47,0.382978723,KO
GOPR1705,8/1/15,Bf Plastic (high),11,pre,0:55,3,5,49,0.102040816,KO
GOPR1705,8/1/15,Bf Plastic (high),12,pre,1:00,4,28,47,0.595744681,KO
GOPR1705,8/1/15,Bf Plastic (high),13,pre,1:05,3,10,51,0.196078431,KO
GOPR1705,8/1/15,Bf Plastic (high),14,pre,1:10,1,7,69,0.101449275,KO
GOPR1705,8/1/15,Bf Plastic (high),15,pre,1:15,3,4,42,0.095238095,KO
GOPR1705,8/1/15,Bf Plastic (high),16,pre,1:20,2,4,41,0.097560976,KO
GOPR1705,8/1/15,Bf Plastic (high),17,pre,1:25,3,1,34,0.029411765,KO
GOPR1705,8/1/15,Bf Plastic (high),18,pre,1:30,1,5,38,0.131578947,KO
GOPR1705,8/1/15,Bf Plastic (high),19,pre,1:35,3,0,36,0,KO
GOPR1705,8/1/15,Bf Plastic (high),20,pre,1:40,4,4,51,0.078431373,KO
GOPR1705,8/1/15,Bf Plastic (high),21,pre,1:45,1,9,46,0.195652174,KO
GOPR1705,8/1/15,Bf Plastic (high),22,pre,1:50,2,1,34,0.029411765,KO
GOPR1705,8/1/15,Bf Plastic (high),23,pre,1:55,4,2,37,0.054054054,KO
GOPR1705,8/1/15,Bf Plastic (high),24,pre,2:00,2,3,33,0.090909091,KO
GOPR1705,8/1/15,Bf Plastic (high),25,post,2:05,1,10,43,0.23255814,KO
GOPR1705,8/1/15,Bf Plastic (high),26,post,2:10,1,15,47,0.319148936,KO
GOPR1705,8/1/15,Bf Plastic (high),27,post,2:15,1,44,52,0.846153846,KO
GOPR1705,8/1/15,Bf Plastic (high),28,post,2:20,1,19,40,0.475,KO
GOPR1705,8/1/15,Bf Plastic (high),29,post,2:25,4,9,65,0.138461538,KO
GOPR1705,8/1/15,Bf Plastic (high),30,post,2:30,3,4,56,0.071428571,KO
GOPR1705,8/1/15,Bf Plastic (high),31,post,2:35,2,3,21,0.142857143,KO
GOPR1705,8/1/15,Bf Plastic (high),32,post,2:40,2,5,23,0.217391304,KO
GOPR1705,8/1/15,Bf Plastic (high),33,post,2:45,3,30,45,0.666666667,KO
GOPR1705,8/1/15,Bf Plastic (high),34,post,2:50,4,13,41,0.317073171,KO
GOPR1705,8/1/15,Bf Plastic (high),35,post,2:55,1,30,58,0.517241379,KO
GOPR1705,8/1/15,Bf Plastic (high),36,post,3:00,4,7,30,0.233333333,KO
GOPR1705,8/1/15,Bf Plastic (high),37,post,3:05,2,0,1,0,KO
GOPR1705,8/1/15,Bf Plastic (high),38,post,3:10,3,32,74,0.432432432,KO
GOPR1705,8/1/15,Bf Plastic (high),39,post,3:15,1,29,75,0.386666667,KO
GOPR1705,8/1/15,Bf Plastic (high),40,post,3:20,2,4,15,0.266666667,KO
GOPR1705,8/1/15,Bf Plastic (high),41,post,3:25,2,3,20,0.15,KO
GOPR1705,8/1/15,Bf Plastic (high),42,post,3:30,2,7,21,0.333333333,KO
GOPR1705,8/1/15,Bf Plastic (high),43,post,3:35,2,24,38,0.631578947,KO
GOPR1705,8/1/15,Bf Plastic (high),44,post,3:40,1,32,42,0.761904762,KO
GOPR1705,8/1/15,Bf Plastic (high),45,post,3:45,1,22,43,0.511627907,KO
GOPR1708,8/1/15,Krill odor (high),9,pre,0:45,1,3,43,0.069767442,KO
GOPR1708,8/1/15,Krill odor (high),10,pre,0:50,4,4,42,0.095238095,KO
GOPR1708,8/1/15,Krill odor (high),11,pre,0:55,4,3,40,0.075,KO
GOPR1708,8/1/15,Krill odor (high),12,pre,1:00,4,3,49,0.06122449,KO
GOPR1708,8/1/15,Krill odor (high),13,pre,1:05,3,2,43,0.046511628,KO
GOPR1708,8/1/15,Krill odor (high),14,pre,1:10,3,1,37,0.027027027,KO
GOPR1708,8/1/15,Krill odor (high),15,pre,1:15,2,6,23,0.260869565,KO
GOPR1708,8/1/15,Krill odor (high),16,pre,1:20,3,2,47,0.042553191,KO
GOPR1708,8/1/15,Krill odor (high),17,pre,1:25,4,5,37,0.135135135,KO
GOPR1708,8/1/15,Krill odor (high),18,pre,1:30,4,2,41,0.048780488,KO
GOPR1708,8/1/15,Krill odor (high),19,pre,1:35,1,8,45,0.177777778,KO
GOPR1708,8/1/15,Krill odor (high),20,pre,1:40,4,2,46,0.043478261,KO
GOPR1708,8/1/15,Krill odor (high),21,pre,1:45,1,4,46,0.086956522,KO
GOPR1708,8/1/15,Krill odor (high),22,pre,1:50,4,1,38,0.026315789,KO
GOPR1708,8/1/15,Krill odor (high),23,pre,1:55,1,6,56,0.107142857,KO
GOPR1708,8/1/15,Krill odor (high),24,pre,2:00,3,1,32,0.03125,KO
GOPR1708,8/1/15,Krill odor (high),25,post,2:05,2,5,29,0.172413793,KO
GOPR1708,8/1/15,Krill odor (high),26,post,2:10,1,20,53,0.377358491,KO
GOPR1708,8/1/15,Krill odor (high),27,post,2:15,2,6,34,0.176470588,KO
GOPR1708,8/1/15,Krill odor (high),28,post,2:20,3,3,36,0.083333333,KO
GOPR1708,8/1/15,Krill odor (high),29,post,2:25,1,17,40,0.425,KO
GOPR1708,8/1/15,Krill odor (high),30,post,2:30,3,17,51,0.333333333,KO
GOPR1708,8/1/15,Krill odor (high),31,post,2:35,3,22,49,0.448979592,KO
GOPR1708,8/1/15,Krill odor (high),32,post,2:40,3,33,61,0.540983607,KO
GOPR1708,8/1/15,Krill odor (high),33,post,2:45,4,15,39,0.384615385,KO
GOPR1708,8/1/15,Krill odor (high),34,post,2:50,1,82,93,0.88172043,KO
GOPR1708,8/1/15,Krill odor (high),35,post,2:55,3,17,64,0.265625,KO
GOPR1708,8/1/15,Krill odor (high),36,post,3:00,4,4,5,0.8,KO
GOPR1708,8/1/15,Krill odor (high),37,post,3:05,1,31,52,0.596153846,KO
GOPR1708,8/1/15,Krill odor (high),38,post,3:10,4,28,49,0.571428571,KO
GOPR1708,8/1/15,Krill odor (high),39,post,3:15,3,19,54,0.351851852,KO
GOPR1708,8/1/15,Krill odor (high),40,post,3:20,3,8,47,0.170212766,KO
GOPR1708,8/1/15,Krill odor (high),41,post,3:25,3,7,22,0.318181818,KO
GOPR1708,8/1/15,Krill odor (high),42,post,3:30,2,23,60,0.383333333,KO
GOPR1708,8/1/15,Krill odor (high),43,post,3:35,3,23,39,0.58974359,KO
GOPR1708,8/1/15,Krill odor (high),44,post,3:40,2,17,44,0.386363636,KO
GOPR1708,8/1/15,Krill odor (high),45,post,3:45,2,15,39,0.384615385,KO
GOPR1715,8/2/15,Clean Plastic (low),9,pre,0:45,2,15,48,0.3125,KO
GOPR1715,8/2/15,Clean Plastic (low),10,pre,0:50,2,17,41,0.414634146,KO
GOPR1715,8/2/15,Clean Plastic (low),11,pre,0:55,3,5,64,0.078125,KO
GOPR1715,8/2/15,Clean Plastic (low),12,pre,1:00,4,5,34,0.147058824,KO
GOPR1715,8/2/15,Clean Plastic (low),13,pre,1:05,3,6,66,0.090909091,KO
GOPR1715,8/2/15,Clean Plastic (low),14,pre,1:10,1,5,34,0.147058824,KO
GOPR1715,8/2/15,Clean Plastic (low),15,pre,1:15,1,5,39,0.128205128,KO
GOPR1715,8/2/15,Clean Plastic (low),16,pre,1:20,4,4,40,0.1,KO
GOPR1715,8/2/15,Clean Plastic (low),17,pre,1:25,2,2,31,0.064516129,KO
GOPR1715,8/2/15,Clean Plastic (low),18,pre,1:30,3,11,40,0.275,KO
GOPR1715,8/2/15,Clean Plastic (low),19,pre,1:35,4,4,51,0.078431373,KO
GOPR1715,8/2/15,Clean Plastic (low),20,pre,1:40,3,2,49,0.040816327,KO
GOPR1715,8/2/15,Clean Plastic (low),21,pre,1:45,4,4,45,0.088888889,KO
GOPR1715,8/2/15,Clean Plastic (low),22,pre,1:50,1,10,26,0.384615385,KO
GOPR1715,8/2/15,Clean Plastic (low),23,pre,1:55,4,3,51,0.058823529,KO
GOPR1715,8/2/15,Clean Plastic (low),24,pre,2:00,3,7,68,0.102941176,KO
GOPR1715,8/2/15,Clean Plastic (low),25,post,2:05,1,13,20,0.65,KO
GOPR1715,8/2/15,Clean Plastic (low),26,post,2:10,4,7,32,0.21875,KO
GOPR1715,8/2/15,Clean Plastic (low),27,post,2:15,1,12,30,0.4,KO
GOPR1715,8/2/15,Clean Plastic (low),28,post,2:20,2,25,51,0.490196078,KO
GOPR1715,8/2/15,Clean Plastic (low),29,post,2:25,1,15,45,0.333333333,KO
GOPR1715,8/2/15,Clean Plastic (low),30,post,2:30,2,14,61,0.229508197,KO
GOPR1715,8/2/15,Clean Plastic (low),31,post,2:35,4,8,25,0.32,KO
GOPR1715,8/2/15,Clean Plastic (low),32,post,2:40,1,17,49,0.346938776,KO
GOPR1715,8/2/15,Clean Plastic (low),33,post,2:45,1,18,51,0.352941176,KO
GOPR1715,8/2/15,Clean Plastic (low),34,post,2:50,4,5,36,0.138888889,KO
GOPR1715,8/2/15,Clean Plastic (low),35,post,2:55,1,10,48,0.208333333,KO
GOPR1715,8/2/15,Clean Plastic (low),36,post,3:00,2,3,20,0.15,KO
GOPR1715,8/2/15,Clean Plastic (low),37,post,3:05,1,11,49,0.224489796,KO
GOPR1715,8/2/15,Clean Plastic (low),38,post,3:10,1,9,40,0.225,KO
GOPR1715,8/2/15,Clean Plastic (low),39,post,3:15,4,12,36,0.333333333,KO
GOPR1715,8/2/15,Clean Plastic (low),40,post,3:20,3,9,55,0.163636364,KO
GOPR1715,8/2/15,Clean Plastic (low),41,post,3:25,2,13,29,0.448275862,KO
GOPR1715,8/2/15,Clean Plastic (low),42,post,3:30,2,21,35,0.6,KO
GOPR1715,8/2/15,Clean Plastic (low),43,post,3:35,2,55,78,0.705128205,KO
GOPR1715,8/2/15,Clean Plastic (low),44,post,3:40,3,4,25,0.16,KO
GOPR1715,8/2/15,Clean Plastic (low),45,post,3:45,4,13,43,0.302325581,KO
GOPR1263,7/12/15,SW Control,9,pre,0:45,1,7,52,0.134615385,LY
GOPR1263,7/12/15,SW Control,10,pre,0:50,2,8,14,0.571428571,LY
GOPR1263,7/12/15,SW Control,11,pre,0:55,1,5,58,0.086206897,LY
GOPR1263,7/12/15,SW Control,12,pre,1:00,4,9,52,0.173076923,LY
GOPR1263,7/12/15,SW Control,13,pre,1:05,3,3,70,0.042857143,LY
GOPR1263,7/12/15,SW Control,14,pre,1:10,2,0,11,0,LY
GOPR1263,7/12/15,SW Control,15,pre,1:15,3,6,60,0.1,LY
GOPR1263,7/12/15,SW Control,16,pre,1:20,3,16,73,0.219178082,LY
GOPR1263,7/12/15,SW Control,17,pre,1:25,4,11,72,0.152777778,LY
GOPR1263,7/12/15,SW Control,18,pre,1:30,4,22,78,0.282051282,LY
GOPR1263,7/12/15,SW Control,19,pre,1:35,1,1,18,0.055555556,LY
GOPR1263,7/12/15,SW Control,20,pre,1:40,1,5,27,0.185185185,LY
GOPR1263,7/12/15,SW Control,21,pre,1:45,1,34,50,0.68,LY
GOPR1263,7/12/15,SW Control,22,pre,1:50,3,9,73,0.123287671,LY
GOPR1263,7/12/15,SW Control,23,pre,1:55,3,25,93,0.268817204,LY
GOPR1263,7/12/15,SW Control,24,pre,2:00,4,19,57,0.333333333,LY
GOPR1263,7/12/15,SW Control,25,post,2:05,1,7,48,0.145833333,LY
GOPR1263,7/12/15,SW Control,26,post,2:10,1,11,53,0.20754717,LY
GOPR1263,7/12/15,SW Control,27,post,2:15,1,8,61,0.131147541,LY
GOPR1263,7/12/15,SW Control,28,post,2:20,3,5,65,0.076923077,LY
GOPR1263,7/12/15,SW Control,29,post,2:25,4,7,42,0.166666667,LY
GOPR1263,7/12/15,SW Control,30,post,2:30,4,3,35,0.085714286,LY
GOPR1263,7/12/15,SW Control,31,post,2:35,1,9,75,0.12,LY
GOPR1263,7/12/15,SW Control,32,post,2:40,2,1,33,0.03030303,LY
GOPR1263,7/12/15,SW Control,33,post,2:45,4,1,41,0.024390244,LY
GOPR1263,7/12/15,SW Control,34,post,2:50,4,4,52,0.076923077,LY
GOPR1263,7/12/15,SW Control,35,post,2:55,1,8,55,0.145454545,LY
GOPR1263,7/12/15,SW Control,36,post,3:00,1,6,65,0.092307692,LY
GOPR1263,7/12/15,SW Control,37,post,3:05,3,9,63,0.142857143,LY
GOPR1263,7/12/15,SW Control,38,post,3:10,1,3,52,0.057692308,LY
GOPR1263,7/12/15,SW Control,39,post,3:15,2,2,22,0.090909091,LY
GOPR1263,7/12/15,SW Control,40,post,3:20,1,8,52,0.153846154,LY
GOPR1263,7/12/15,SW Control,41,post,3:25,3,5,61,0.081967213,LY
GOPR1263,7/12/15,SW Control,42,post,3:30,4,12,67,0.179104478,LY
GOPR1263,7/12/15,SW Control,43,post,3:35,1,13,64,0.203125,LY
GOPR1263,7/12/15,SW Control,44,post,3:40,3,9,57,0.157894737,LY
GOPR1263,7/12/15,SW Control,45,post,3:45,3,2,55,0.036363636,LY
GOPR1266,7/12/15,Bf Plastic (low),9,pre,0:45,4,5,48,0.104166667,LY
GOPR1266,7/12/15,Bf Plastic (low),10,pre,0:50,1,6,65,0.092307692,LY
GOPR1266,7/12/15,Bf Plastic (low),11,pre,0:55,1,9,75,0.12,LY
GOPR1266,7/12/15,Bf Plastic (low),12,pre,1:00,1,4,57,0.070175439,LY
GOPR1266,7/12/15,Bf Plastic (low),13,pre,1:05,2,12,48,0.25,LY
GOPR1266,7/12/15,Bf Plastic (low),14,pre,1:10,3,6,53,0.113207547,LY
GOPR1266,7/12/15,Bf Plastic (low),15,pre,1:15,4,5,23,0.217391304,LY
GOPR1266,7/12/15,Bf Plastic (low),16,pre,1:20,2,1,11,0.090909091,LY
GOPR1266,7/12/15,Bf Plastic (low),17,pre,1:25,3,7,76,0.092105263,LY
GOPR1266,7/12/15,Bf Plastic (low),18,pre,1:30,2,7,35,0.2,LY
GOPR1266,7/12/15,Bf Plastic (low),19,pre,1:35,3,5,60,0.083333333,LY
GOPR1266,7/12/15,Bf Plastic (low),20,pre,1:40,3,3,47,0.063829787,LY
GOPR1266,7/12/15,Bf Plastic (low),21,pre,1:45,3,1,42,0.023809524,LY
GOPR1266,7/12/15,Bf Plastic (low),22,pre,1:50,3,1,51,0.019607843,LY
GOPR1266,7/12/15,Bf Plastic (low),23,pre,1:55,4,1,16,0.0625,LY
GOPR1266,7/12/15,Bf Plastic (low),24,pre,2:00,4,2,24,0.083333333,LY
GOPR1266,7/12/15,Bf Plastic (low),25,post,2:05,4,9,22,0.409090909,LY
GOPR1266,7/12/15,Bf Plastic (low),26,post,2:10,3,5,18,0.277777778,LY
GOPR1266,7/12/15,Bf Plastic (low),27,post,2:15,3,18,24,0.75,LY
GOPR1266,7/12/15,Bf Plastic (low),28,post,2:20,2,3,24,0.125,LY
GOPR1266,7/12/15,Bf Plastic (low),29,post,2:25,1,7,82,0.085365854,LY
GOPR1266,7/12/15,Bf Plastic (low),30,post,2:30,4,2,17,0.117647059,LY
GOPR1266,7/12/15,Bf Plastic (low),31,post,2:35,3,12,63,0.19047619,LY
GOPR1266,7/12/15,Bf Plastic (low),32,post,2:40,1,4,54,0.074074074,LY
GOPR1266,7/12/15,Bf Plastic (low),33,post,2:45,2,4,32,0.125,LY
GOPR1266,7/12/15,Bf Plastic (low),34,post,2:50,4,4,30,0.133333333,LY
GOPR1266,7/12/15,Bf Plastic (low),35,post,2:55,1,8,77,0.103896104,LY
GOPR1266,7/12/15,Bf Plastic (low),36,post,3:00,1,6,74,0.081081081,LY
GOPR1266,7/12/15,Bf Plastic (low),37,post,3:05,1,5,67,0.074626866,LY
GOPR1266,7/12/15,Bf Plastic (low),38,post,3:10,4,2,27,0.074074074,LY
GOPR1266,7/12/15,Bf Plastic (low),39,post,3:15,1,8,65,0.123076923,LY
GOPR1266,7/12/15,Bf Plastic (low),40,post,3:20,3,4,56,0.071428571,LY
GOPR1266,7/12/15,Bf Plastic (low),41,post,3:25,2,4,20,0.2,LY
GOPR1266,7/12/15,Bf Plastic (low),42,post,3:30,1,6,74,0.081081081,LY
GOPR1266,7/12/15,Bf Plastic (low),43,post,3:35,2,6,24,0.25,LY
GOPR1266,7/12/15,Bf Plastic (low),44,post,3:40,3,10,66,0.151515152,LY
GOPR1266,7/12/15,Bf Plastic (low),45,post,3:45,3,3,56,0.053571429,LY
GOPR1270,7/12/15,Clean Plastic (low),9,pre,0:45,4,4,47,0.085106383,LY
GOPR1270,7/12/15,Clean Plastic (low),10,pre,0:50,3,3,51,0.058823529,LY
GOPR1270,7/12/15,Clean Plastic (low),11,pre,0:55,4,6,61,0.098360656,LY
GOPR1270,7/12/15,Clean Plastic (low),12,pre,1:00,2,3,39,0.076923077,LY
GOPR1270,7/12/15,Clean Plastic (low),13,pre,1:05,2,1,42,0.023809524,LY
GOPR1270,7/12/15,Clean Plastic (low),14,pre,1:10,2,1,34,0.029411765,LY
GOPR1270,7/12/15,Clean Plastic (low),15,pre,1:15,1,7,52,0.134615385,LY
GOPR1270,7/12/15,Clean Plastic (low),16,pre,1:20,1,6,58,0.103448276,LY
GOPR1270,7/12/15,Clean Plastic (low),17,pre,1:25,1,3,52,0.057692308,LY
GOPR1270,7/12/15,Clean Plastic (low),18,pre,1:30,1,0,29,0,LY
GOPR1270,7/12/15,Clean Plastic (low),19,pre,1:35,3,4,63,0.063492063,LY
GOPR1270,7/12/15,Clean Plastic (low),20,pre,1:40,3,3,49,0.06122449,LY
GOPR1270,7/12/15,Clean Plastic (low),21,pre,1:45,4,8,64,0.125,LY
GOPR1270,7/12/15,Clean Plastic (low),22,pre,1:50,2,1,55,0.018181818,LY
GOPR1270,7/12/15,Clean Plastic (low),23,pre,1:55,1,5,59,0.084745763,LY
GOPR1270,7/12/15,Clean Plastic (low),24,pre,2:00,2,3,62,0.048387097,LY
GOPR1270,7/12/15,Clean Plastic (low),25,post,2:05,1,6,53,0.113207547,LY
GOPR1270,7/12/15,Clean Plastic (low),26,post,2:10,2,6,51,0.117647059,LY
